2026-05-22T09:56:55 [INFO] SmartWorkOptimizer started
2026-05-22T12:40:50 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:40:50 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:40:59 [INFO] Heartbeat + Metrics
2026-05-22T12:40:59 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:40:59 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:41:07 [INFO] Heartbeat + Metrics
2026-05-22T12:41:08 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:41:08 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:41:16 [INFO] Heartbeat + Metrics
2026-05-22T12:41:16 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:41:16 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:41:25 [INFO] Heartbeat + Metrics
2026-05-22T12:41:25 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:41:25 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:41:34 [INFO] Heartbeat + Metrics
2026-05-22T12:41:34 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:41:34 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:41:43 [INFO] Heartbeat + Metrics
2026-05-22T12:41:43 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:41:43 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:41:51 [INFO] Heartbeat + Metrics
2026-05-22T12:41:51 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:41:51 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:42:00 [INFO] Heartbeat + Metrics
2026-05-22T12:42:00 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:42:00 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:42:09 [INFO] Heartbeat + Metrics
2026-05-22T12:42:09 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:42:09 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:42:17 [INFO] Heartbeat + Metrics
2026-05-22T12:42:18 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:42:18 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:42:26 [INFO] Heartbeat + Metrics
2026-05-22T12:42:26 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:42:26 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:42:35 [INFO] Heartbeat + Metrics
2026-05-22T12:42:35 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:42:35 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:42:44 [INFO] Heartbeat + Metrics
2026-05-22T12:42:54 [INFO] Heartbeat + Metrics
2026-05-22T12:42:54 [WARN] Failsafe triggered: CPU too high
2026-05-22T12:43:04 [INFO] Heartbeat + Metrics
2026-05-22T12:43:04 [WARN] Failsafe triggered: CPU too high
2026-05-22T12:43:13 [INFO] Heartbeat + Metrics
2026-05-22T12:43:22 [INFO] Heartbeat + Metrics
2026-05-22T12:43:22 [WARN] Failsafe triggered: CPU too high
2026-05-22T12:43:31 [INFO] Heartbeat + Metrics
2026-05-22T12:43:40 [INFO] Heartbeat + Metrics
2026-05-22T12:43:40 [WARN] Failsafe triggered: CPU too high
2026-05-22T12:43:49 [INFO] Heartbeat + Metrics
2026-05-22T12:43:49 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:43:49 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:43:58 [INFO] Heartbeat + Metrics
2026-05-22T12:43:58 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:43:58 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:44:06 [INFO] Heartbeat + Metrics
2026-05-22T12:44:06 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:44:06 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:44:15 [INFO] Heartbeat + Metrics
2026-05-22T12:44:15 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:44:15 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:44:24 [INFO] Heartbeat + Metrics
2026-05-22T12:44:24 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:44:24 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:44:33 [INFO] Heartbeat + Metrics
2026-05-22T12:44:33 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:44:33 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:44:42 [INFO] Heartbeat + Metrics
2026-05-22T12:44:42 [WARN] Failsafe triggered: CPU too high
2026-05-22T12:44:51 [INFO] Heartbeat + Metrics
2026-05-22T12:44:51 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:44:51 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:45:00 [INFO] Heartbeat + Metrics
2026-05-22T12:45:00 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:45:00 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:45:09 [INFO] Heartbeat + Metrics
2026-05-22T12:45:09 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:45:09 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:45:18 [INFO] Heartbeat + Metrics
2026-05-22T12:45:18 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:45:18 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:45:27 [INFO] Heartbeat + Metrics
2026-05-22T12:45:27 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:45:27 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:45:36 [INFO] Heartbeat + Metrics
2026-05-22T12:45:36 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:45:36 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:45:44 [INFO] Heartbeat + Metrics
2026-05-22T12:45:53 [INFO] Heartbeat + Metrics
2026-05-22T12:46:02 [INFO] Heartbeat + Metrics
2026-05-22T12:46:10 [INFO] Heartbeat + Metrics
2026-05-22T12:46:11 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:46:11 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:46:19 [INFO] Heartbeat + Metrics
2026-05-22T12:46:19 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:46:19 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:46:28 [INFO] Heartbeat + Metrics
2026-05-22T12:46:28 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:46:28 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:46:37 [INFO] Heartbeat + Metrics
2026-05-22T12:46:37 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:46:37 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:46:46 [INFO] Heartbeat + Metrics
2026-05-22T12:46:46 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:46:46 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:46:54 [INFO] Heartbeat + Metrics
2026-05-22T12:46:54 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:46:54 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:47:03 [INFO] Heartbeat + Metrics
2026-05-22T12:47:03 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:47:03 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:47:12 [INFO] Heartbeat + Metrics
2026-05-22T12:47:12 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:47:12 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:47:20 [INFO] Heartbeat + Metrics
2026-05-22T12:47:21 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:47:21 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:47:29 [INFO] Heartbeat + Metrics
2026-05-22T12:47:29 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:47:29 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:47:38 [INFO] Heartbeat + Metrics
2026-05-22T12:47:38 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:47:38 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:47:47 [INFO] Heartbeat + Metrics
2026-05-22T12:47:47 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:47:47 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:47:55 [INFO] Heartbeat + Metrics
2026-05-22T12:47:55 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:47:55 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:48:04 [INFO] Heartbeat + Metrics
2026-05-22T12:48:04 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:48:04 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:48:13 [INFO] Heartbeat + Metrics
2026-05-22T12:48:13 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:48:13 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:48:21 [INFO] Heartbeat + Metrics
2026-05-22T12:48:21 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:48:21 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:48:30 [INFO] Heartbeat + Metrics
2026-05-22T12:48:39 [INFO] Heartbeat + Metrics
2026-05-22T12:48:47 [INFO] Heartbeat + Metrics
2026-05-22T12:48:56 [INFO] Heartbeat + Metrics
2026-05-22T12:49:05 [INFO] Heartbeat + Metrics
2026-05-22T12:49:13 [INFO] Heartbeat + Metrics
2026-05-22T12:49:22 [INFO] Heartbeat + Metrics
2026-05-22T12:49:31 [INFO] Heartbeat + Metrics
2026-05-22T12:49:39 [INFO] Heartbeat + Metrics
2026-05-22T12:49:48 [INFO] Heartbeat + Metrics
2026-05-22T12:49:56 [INFO] Heartbeat + Metrics
2026-05-22T12:50:05 [INFO] Heartbeat + Metrics
2026-05-22T12:50:13 [INFO] Heartbeat + Metrics
2026-05-22T12:50:22 [INFO] Heartbeat + Metrics
2026-05-22T12:50:31 [INFO] Heartbeat + Metrics
2026-05-22T12:50:39 [INFO] Heartbeat + Metrics
2026-05-22T12:50:48 [INFO] Heartbeat + Metrics
2026-05-22T12:50:56 [INFO] Heartbeat + Metrics
2026-05-22T12:51:05 [INFO] Heartbeat + Metrics
2026-05-22T12:51:14 [INFO] Heartbeat + Metrics
2026-05-22T12:51:22 [INFO] Heartbeat + Metrics
2026-05-22T12:51:31 [INFO] Heartbeat + Metrics
2026-05-22T12:51:40 [INFO] Heartbeat + Metrics
2026-05-22T12:51:48 [INFO] Heartbeat + Metrics
2026-05-22T12:51:57 [INFO] Heartbeat + Metrics
2026-05-22T12:52:05 [INFO] Heartbeat + Metrics
2026-05-22T12:52:14 [INFO] Heartbeat + Metrics
2026-05-22T12:52:23 [INFO] Heartbeat + Metrics
2026-05-22T12:52:23 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:52:23 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:52:31 [INFO] Heartbeat + Metrics
2026-05-22T12:52:31 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:52:31 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:52:40 [INFO] Heartbeat + Metrics
2026-05-22T12:52:40 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:52:40 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:52:49 [INFO] Heartbeat + Metrics
2026-05-22T12:52:49 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:52:49 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:52:58 [INFO] Heartbeat + Metrics
2026-05-22T12:52:58 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:52:58 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:53:06 [INFO] Heartbeat + Metrics
2026-05-22T12:53:06 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:53:06 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:53:15 [INFO] Heartbeat + Metrics
2026-05-22T12:53:15 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:53:15 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:53:24 [INFO] Heartbeat + Metrics
2026-05-22T12:53:24 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:53:24 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:53:33 [INFO] Heartbeat + Metrics
2026-05-22T12:53:33 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:53:33 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:53:42 [INFO] Heartbeat + Metrics
2026-05-22T12:53:42 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:53:42 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:53:51 [INFO] Heartbeat + Metrics
2026-05-22T12:53:51 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:53:51 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:53:59 [INFO] Heartbeat + Metrics
2026-05-22T12:53:59 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:53:59 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:54:08 [INFO] Heartbeat + Metrics
2026-05-22T12:54:08 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:54:08 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:54:17 [INFO] Heartbeat + Metrics
2026-05-22T12:54:17 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:54:17 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:54:25 [INFO] Heartbeat + Metrics
2026-05-22T12:54:25 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:54:25 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:54:34 [INFO] Heartbeat + Metrics
2026-05-22T12:54:34 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:54:34 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:54:43 [INFO] Heartbeat + Metrics
2026-05-22T12:54:43 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:54:43 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:54:52 [INFO] Heartbeat + Metrics
2026-05-22T12:54:52 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:54:52 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:55:00 [INFO] Heartbeat + Metrics
2026-05-22T12:55:00 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:55:00 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:55:09 [INFO] Heartbeat + Metrics
2026-05-22T12:55:09 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:55:09 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:55:18 [INFO] Heartbeat + Metrics
2026-05-22T12:55:18 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:55:18 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:55:26 [INFO] Heartbeat + Metrics
2026-05-22T12:55:26 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:55:27 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:55:35 [INFO] Heartbeat + Metrics
2026-05-22T12:55:35 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:55:35 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:55:44 [INFO] Heartbeat + Metrics
2026-05-22T12:55:44 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:55:44 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:55:53 [INFO] Heartbeat + Metrics
2026-05-22T12:55:53 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:55:53 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:56:01 [INFO] Heartbeat + Metrics
2026-05-22T12:56:01 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:56:01 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:56:10 [INFO] Heartbeat + Metrics
2026-05-22T12:56:10 [WARN] Failsafe triggered: CPU too high
2026-05-22T12:56:19 [INFO] Heartbeat + Metrics
2026-05-22T12:56:20 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:56:20 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:56:28 [INFO] Heartbeat + Metrics
2026-05-22T12:56:28 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:56:28 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:56:37 [INFO] Heartbeat + Metrics
2026-05-22T12:56:37 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:56:37 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:56:46 [INFO] Heartbeat + Metrics
2026-05-22T12:56:46 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:56:46 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:56:54 [INFO] Heartbeat + Metrics
2026-05-22T12:56:54 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:56:54 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:57:03 [INFO] Heartbeat + Metrics
2026-05-22T12:57:03 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:57:03 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:57:12 [INFO] Heartbeat + Metrics
2026-05-22T12:57:12 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:57:12 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:57:21 [INFO] Heartbeat + Metrics
2026-05-22T12:57:21 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:57:21 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:57:30 [INFO] Heartbeat + Metrics
2026-05-22T12:57:30 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:57:30 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:57:39 [INFO] Heartbeat + Metrics
2026-05-22T12:57:40 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:57:40 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:57:48 [INFO] Heartbeat + Metrics
2026-05-22T12:57:48 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:57:48 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:57:57 [INFO] Heartbeat + Metrics
2026-05-22T12:57:57 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:57:57 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:58:06 [INFO] Heartbeat + Metrics
2026-05-22T12:58:06 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:58:06 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:58:15 [INFO] Heartbeat + Metrics
2026-05-22T12:58:23 [INFO] Heartbeat + Metrics
2026-05-22T12:58:32 [INFO] Heartbeat + Metrics
2026-05-22T12:58:41 [INFO] Heartbeat + Metrics
2026-05-22T12:58:49 [INFO] Heartbeat + Metrics
2026-05-22T12:58:58 [INFO] Heartbeat + Metrics
2026-05-22T12:59:06 [INFO] Heartbeat + Metrics
2026-05-22T12:59:15 [INFO] Heartbeat + Metrics
2026-05-22T12:59:24 [INFO] Heartbeat + Metrics
2026-05-22T12:59:24 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:59:24 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:59:33 [INFO] Heartbeat + Metrics
2026-05-22T12:59:33 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:59:33 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T12:59:42 [INFO] Heartbeat + Metrics
2026-05-22T12:59:42 [WARN] Failsafe triggered: CPU too high
2026-05-22T12:59:51 [INFO] Heartbeat + Metrics
2026-05-22T12:59:51 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T12:59:51 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T13:00:00 [INFO] Heartbeat + Metrics
2026-05-22T13:00:00 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T13:00:00 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T13:00:08 [INFO] Heartbeat + Metrics
2026-05-22T13:00:09 [WARN] Desired process no longer exists (PID 21164)
2026-05-22T13:00:09 [WARN] Desired process no longer exists (PID 5896)
2026-05-22T13:00:17 [INFO] Heartbeat + Metrics
